image,scheme,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000341681.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.5483,9.6275,2796,0
000000341681.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,9.5483,10.0143,23472,0
000000341681.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.5483,12.6820,35865,0
000000341681.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.5483,12.9107,36030,0
000000341681.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000100111100001001011,0.875000,0,9.5483,14.9303,36639,0
000000358427.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1794,10.1794,34993,0
000000358427.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,10.1794,17.0098,8742,0
000000358427.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1794,11.8821,34685,0
000000358427.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1794,9.2392,17210,0
000000358427.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1794,9.9616,31275,0
000000358427.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000010000000,0.500000,0,10.1794,7.5761,65536,0
000000358427.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1794,12.8758,36018,0
000000358427.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1794,13.0742,36650,0
000000358427.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110101001000100111100001000011,0.812500,0,10.1794,14.7781,36205,0
000000358427.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000111111100001101011,0.968750,0,10.1068,10.1068,34482,0
000000358427.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1068,11.8539,22098,0
000000358427.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1068,9.5790,35574,0
000000358427.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1068,9.0831,22741,0
000000358427.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1068,9.4597,27759,0
000000358427.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1068,9.8072,24348,0
000000358427.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1068,12.8651,36306,0
000000358427.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1068,13.0808,36028,0
000000358427.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,10.1068,14.8729,34745,0
000000360137.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,10.6336,10.6336,34905,0
000000360137.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.6336,17.5501,9111,0
000000360137.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.6336,13.1118,34643,0
000000360137.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000000000011000000,0.531250,0,10.6336,10.8967,32628,0
000000360137.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.6336,7.2946,24027,0
000000360137.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00100000000000010010000011000001,0.625000,0,10.6336,7.4800,65536,0
000000360137.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.6336,12.7512,35229,0
000000360137.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.6336,12.9582,36290,0
000000360137.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000110111100001101011,0.937500,0,10.6336,14.0661,36348,0
000000360137.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,10.8482,10.8482,34181,0
000000360137.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.8482,12.6938,22092,0
000000360137.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.8482,10.7035,22814,0
000000360137.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.8482,9.9615,31232,0
000000360137.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.8482,7.5502,6885,0
000000360137.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.8482,9.8341,24970,0
000000360137.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.8482,12.7058,35715,0
000000360137.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.8482,12.8773,35122,0
000000360137.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.8482,13.8451,35704,0
000000397681.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000111111100001101011,0.937500,0,10.1732,10.1732,35005,0
000000397681.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001100011,0.937500,0,10.1732,17.0287,11191,0
000000397681.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.1732,8.1270,34710,0
000000397681.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1732,7.2679,11487,0
000000397681.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.1732,7.7462,18309,0
000000397681.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,10.1732,6.4649,64841,0
000000397681.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1732,12.5451,35770,0
000000397681.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1732,12.6563,36930,0
000000397681.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.1732,13.4785,37802,0
000000397681.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000111111100001101011,0.968750,0,10.2503,10.2503,35340,0
000000397681.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2503,12.0528,23606,0
000000397681.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2503,7.0679,36252,0
000000397681.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2503,7.5619,17234,0
000000397681.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2503,7.8592,20880,0
000000397681.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.2503,7.3773,1156,0
000000397681.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.2503,12.4704,41767,0
000000397681.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2503,12.6020,39884,0
000000397681.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,10.2503,13.3091,38224,0
000000400573.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9138,9.9138,35065,0
000000400573.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001000000110111100001101011,0.937500,0,9.9138,16.8281,8967,0
000000400573.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001001000110111100001001011,0.937500,0,9.9138,10.0258,34792,0
000000400573.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.9138,8.4292,21796,0
000000400573.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.9138,7.8644,32458,0
000000400573.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000010000000011000000,0.531250,0,9.9138,6.7973,65511,0
000000400573.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.9138,12.8268,35857,0
000000400573.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.9138,13.0695,36894,0
000000400573.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001000000100111100001001011,0.843750,0,9.9138,14.8005,36273,0
000000400573.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000111111100001101011,0.968750,0,10.0492,10.0492,34339,0
000000400573.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0492,11.9135,22057,0
000000400573.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,10.0492,8.4462,38901,0
000000400573.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0492,8.7520,2676,0
000000400573.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0492,7.8792,32196,0
000000400573.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,10.0492,9.0100,24356,0
000000400573.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001100011,0.968750,0,10.0492,12.8385,35831,0
000000400573.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001100011,0.937500,0,10.0492,13.0413,35374,0
000000400573.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001001011,0.906250,0,10.0492,14.7193,35863,0
000000401250.png,single_center_50pct,2.5000,none,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,9.4644,9.4644,35241,0
000000401250.png,single_center_50pct,2.5000,remove_center_40,00110001101000110111100001101011,00110001001000110111100001101011,0.968750,0,9.4644,16.2842,9135,0
000000401250.png,single_center_50pct,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.4644,9.3938,34944,0
000000401250.png,single_center_50pct,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.4644,9.7455,8118,0
000000401250.png,single_center_50pct,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.4644,9.5507,18080,0
000000401250.png,single_center_50pct,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,9.4644,7.0630,65209,0
000000401250.png,single_center_50pct,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.4644,12.5891,36839,0
000000401250.png,single_center_50pct,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.4644,12.8659,36796,0
000000401250.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001100000110111100001101011,0.937500,0,9.4644,14.8986,36712,0
000000401250.png,five_region_spatial,2.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.5938,9.5938,34528,0
000000401250.png,five_region_spatial,2.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.5938,11.3949,22053,0
000000401250.png,five_region_spatial,2.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.5938,7.8521,43085,0
000000401250.png,five_region_spatial,2.5000,crop_top_left_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.5938,9.5199,9161,0
000000401250.png,five_region_spatial,2.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.5938,9.5108,16620,0
000000401250.png,five_region_spatial,2.5000,crop_center_50,00110001101000110111100001101011,00000000000000000000000000000000,0.500000,0,9.5938,10.1612,21644,0
000000401250.png,five_region_spatial,2.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,9.5938,12.6897,36140,0
000000401250.png,five_region_spatial,2.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,9.5938,12.8991,36440,0
