image,scheme,scaling_w,attack,candidate,box,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000021167.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"0,0,256,256,0.5,5029",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.058933,4999,0
000000021167.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"0,101,170,173,0.5,2976",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.047120,1967,0
000000021167.png,five_region_spatial,3.0000,crop_top_left_50,bbox_2,"169,197,222,256,0.5,883",11110110010100000011110000110001,00010100000000000000000010000000,0.562500,0.000385,9,0
000000021167.png,five_region_spatial,3.0000,crop_top_left_50,bbox_3,"126,4,167,93,0.5,525",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,five_region_spatial,3.0000,crop_top_left_50,bbox_4,"145,82,163,147,0.5,312",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000100010000000000000000000000,0.593750,0.103177,4174,0
000000021167.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"0,30,256,256,0.5,4174",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.070242,13439,0
000000021167.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"88,80,135,256,0.5,2118",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_2,"83,86,256,157,0.5,1874",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000021167.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.069778,18382,0
000000021167.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"0,2,256,256,0.5,18382",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.070928,17741,0
000000021167.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"8,8,249,248,0.5,18171",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.050015,3562,0
000000021167.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.914950,37761,0
000000021167.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37761",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.914373,37868,0
000000021167.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"36,0,256,256,0.5,23565",11110110010100000011110000110001,11110110010100000010110000110001,0.968750,0.679057,37143,0
000000021167.png,five_region_spatial,3.0000,jpeg_q20,bbox_2,"0,0,112,109,0.5,7281",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.099405,18649,0
000000021167.png,five_region_spatial,3.0000,jpeg_q20,bbox_3,"0,151,108,256,0.5,6915",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.038444,1109,0
000000021167.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110100110100000011110000110010,0.875000,0.807437,38328,0
000000021167.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38328",11110110010100000011110000110001,11110100110100000011110000110010,0.875000,0.808422,38465,0
000000021167.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,38328",11110110010100000011110000110001,11110100110100000011110000110010,0.875000,0.808422,38465,0
000000022705.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.035868,1717,0
000000022705.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"76,114,238,254,0.5,1717",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.026571,1437,0
000000022705.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"106,160,182,231,0.5,854",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"130,132,164,164,0.5,344",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,single_center_50pct,3.0000,crop_top_left_50,bbox_3,"95,157,142,170,0.5,201",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.016818,875,0
000000022705.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"0,56,153,201,0.5,875",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"76,137,128,162,0.5,407",11110110010100000011110000110001,00100000000000000000000010000000,0.531250,0.021603,643,0
000000022705.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_2,"92,75,122,106,0.5,235",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.141068,56712,0
000000022705.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,56712",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.141069,56618,0
000000022705.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,56712",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.141069,56618,0
000000022705.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.949764,36735,0
000000022705.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36735",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.949429,36673,0
000000022705.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36735",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.949429,36673,0
000000022705.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,01110110000100000011110000110011,0.906250,0.745539,36624,0
000000022705.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36624",11110110010100000011110000110001,01110110000100000011110000110011,0.906250,0.750789,36545,0
000000022705.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36624",11110110010100000011110000110001,01110110000100000011110000110011,0.906250,0.750789,36545,0
000000022705.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.015595,833,0
000000022705.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"44,0,183,193,0.5,833",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.037666,2966,0
000000022705.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"149,52,162,158,0.5,486",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.071060,3863,0
000000022705.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"62,58,256,256,0.5,3863",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"85,101,146,256,0.5,3658",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.35,8619",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.000303,20,0
000000022705.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"100,19,227,210,0.35,5012",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.015156,954,0
000000022705.png,five_region_spatial,3.0000,crop_center_50,bbox_2,"51,97,130,204,0.35,2049",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,five_region_spatial,3.0000,crop_center_50,bbox_3,"60,45,85,99,0.35,390",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,five_region_spatial,3.0000,crop_center_50,bbox_4,"50,194,124,208,0.35,377",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.918779,36928,0
000000022705.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36928",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.919373,36922,0
000000022705.png,five_region_spatial,3.0000,jpeg_q20,bbox_1,"0,36,256,256,0.5,22925",11110110010100000011110000110001,01110100110101000110110000110010,0.750000,0.579564,38033,0
000000022705.png,five_region_spatial,3.0000,jpeg_q20,bbox_2,"0,0,115,108,0.5,7067",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000022705.png,five_region_spatial,3.0000,jpeg_q20,bbox_3,"148,0,256,106,0.5,6936",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.078383,4279,0
000000022705.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.840238,38731,0
000000022705.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38731",11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.837454,38806,0
000000022705.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,31350",11110110010100000011110000110001,11110110010100000011110000110011,0.968750,0.837454,38806,0
000000022705.png,five_region_spatial,3.0000,resize_0.25_jpeg_q50,bbox_2,"0,0,116,110,0.5,7381",11110110010100000011110000110001,10001110100100100000011000000000,0.562500,0.260908,3475,0
000000025228.png,single_center_50pct,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.068158,17642,0
000000025228.png,single_center_50pct,3.0000,crop_top_left_50,bbox_0,"36,34,256,256,0.5,17642",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.053323,9815,0
000000025228.png,single_center_50pct,3.0000,crop_top_left_50,bbox_1,"36,34,256,256,0.5,17251",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.053323,9815,0
000000025228.png,single_center_50pct,3.0000,crop_top_left_50,bbox_2,"169,200,206,232,0.5,377",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,single_center_50pct,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.017295,749,0
000000025228.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_0,"10,0,190,217,0.5,749",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,single_center_50pct,3.0000,crop_bottom_right_50,bbox_1,"66,85,125,110,0.5,415",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,single_center_50pct,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.162160,60396,0
000000025228.png,single_center_50pct,3.0000,crop_center_50,bbox_0,"0,0,256,256,0.5,60396",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.162218,60400,0
000000025228.png,single_center_50pct,3.0000,crop_center_50,bbox_1,"0,0,256,256,0.5,60396",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.162218,60400,0
000000025228.png,single_center_50pct,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.948774,36517,0
000000025228.png,single_center_50pct,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36517",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.949258,36533,0
000000025228.png,single_center_50pct,3.0000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36517",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.949258,36533,0
000000025228.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.797875,36681,0
000000025228.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36681",11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.798867,36633,0
000000025228.png,single_center_50pct,3.0000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36681",11110110010100000011110000110001,11110110100100000011110000110010,0.875000,0.798867,36633,0
000000025228.png,five_region_spatial,3.0000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.029004,1927,0
000000025228.png,five_region_spatial,3.0000,crop_top_left_50,bbox_0,"27,0,256,256,0.5,1927",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.043535,9970,0
000000025228.png,five_region_spatial,3.0000,crop_top_left_50,bbox_1,"108,20,169,66,0.5,569",11110110010100000011110000110001,00000000000000000000000110000000,0.468750,0.061897,1365,0
000000025228.png,five_region_spatial,3.0000,crop_top_left_50,bbox_2,"64,40,100,65,0.5,293",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,five_region_spatial,3.0000,crop_top_left_50,bbox_3,"203,174,250,192,0.5,237",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,five_region_spatial,3.0000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_0,"66,85,246,256,0.35,7484",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_1,"66,85,246,256,0.35,6645",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_2,"129,200,165,241,0.35,346",11110110010100000011110000110001,00000011000100111011001010010000,0.500000,0.195938,2647,0
000000025228.png,five_region_spatial,3.0000,crop_bottom_right_50,bbox_3,"130,113,174,130,0.35,230",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000025228.png,five_region_spatial,3.0000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.074782,18194,0
000000025228.png,five_region_spatial,3.0000,crop_center_50,bbox_0,"2,2,256,256,0.5,18194",11110110010100000011110000110001,00000000000000100001000000000000,0.531250,0.099200,11001,0
000000025228.png,five_region_spatial,3.0000,crop_center_50,bbox_1,"8,10,249,246,0.5,18157",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.052334,20192,0
000000025228.png,five_region_spatial,3.0000,jpeg_q20,global,full,11110110010100000011110000110001,11110110110100000011110000110001,0.968750,0.928572,36462,0
000000025228.png,five_region_spatial,3.0000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36462",11110110010100000011110000110001,11110110110100000011110000110001,0.968750,0.928455,36453,0
