image,attack,branch,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000322895.png,jpeg_q50_then_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.967819,36667,0
000000322895.png,jpeg_q50_then_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.965351,36919,0
000000326128.png,jpeg_q95,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997270,33812,0
000000326128.png,jpeg_q95,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998215,34712,0
000000326128.png,jpeg_q95,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997816,36271,0
000000326128.png,jpeg_q95,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.990523,38095,0
000000326128.png,jpeg_q95,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997277,33803,0
000000326128.png,jpeg_q95,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997262,33785,0
000000326128.png,jpeg_q95,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997254,33789,0
000000326128.png,jpeg_q95,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997634,33801,0
000000326128.png,jpeg_q85,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997124,33937,0
000000326128.png,jpeg_q85,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998117,34166,0
000000326128.png,jpeg_q85,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998033,37372,0
000000326128.png,jpeg_q85,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.992711,38117,0
000000326128.png,jpeg_q85,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997104,33929,0
000000326128.png,jpeg_q85,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997055,33903,0
000000326128.png,jpeg_q85,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997077,33921,0
000000326128.png,jpeg_q85,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997527,33903,0
000000326128.png,jpeg_q75,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997292,34548,0
000000326128.png,jpeg_q75,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998133,34962,0
000000326128.png,jpeg_q75,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997863,35586,0
000000326128.png,jpeg_q75,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.923272,38253,0
000000326128.png,jpeg_q75,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997332,34562,0
000000326128.png,jpeg_q75,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997288,34544,0
000000326128.png,jpeg_q75,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997326,34541,0
000000326128.png,jpeg_q75,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997588,34542,0
000000326128.png,jpeg_q65,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997268,34882,0
000000326128.png,jpeg_q65,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997978,35379,0
000000326128.png,jpeg_q65,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998134,34885,0
000000326128.png,jpeg_q65,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.986391,38346,0
000000326128.png,jpeg_q65,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997289,34884,0
000000326128.png,jpeg_q65,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997283,34889,0
000000326128.png,jpeg_q65,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997310,34902,0
000000326128.png,jpeg_q65,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997556,34926,0
000000326128.png,jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997598,36128,0
000000326128.png,jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998012,36971,0
000000326128.png,jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997858,36257,0
000000326128.png,jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997860,36584,0
000000326128.png,jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997602,36170,0
000000326128.png,jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997600,36157,0
000000326128.png,jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997613,36139,0
000000326128.png,jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997653,36210,0
000000326128.png,jpeg_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.981570,38274,0
000000326128.png,jpeg_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.988584,38412,0
000000326128.png,jpeg_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.992266,37868,0
000000326128.png,jpeg_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.991155,37648,0
000000326128.png,jpeg_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.981756,38266,0
000000326128.png,jpeg_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.982168,38286,0
000000326128.png,jpeg_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.982666,38251,0
000000326128.png,jpeg_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979171,38305,0
000000326128.png,jpeg_q20,identity,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.983923,38942,0
000000326128.png,jpeg_q20,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.967599,38958,0
000000326128.png,jpeg_q20,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.969252,38523,0
000000326128.png,jpeg_q20,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.965691,38443,0
000000326128.png,jpeg_q20,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.984192,38935,0
000000326128.png,jpeg_q20,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.984241,38931,0
000000326128.png,jpeg_q20,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.984305,38940,0
000000326128.png,jpeg_q20,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.985369,38951,0
000000326128.png,resize_0.75_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997326,36911,0
000000326128.png,resize_0.75_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997352,37669,0
000000326128.png,resize_0.75_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996484,37393,0
000000326128.png,resize_0.75_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997581,37491,0
000000326128.png,resize_0.75_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997354,36932,0
000000326128.png,resize_0.75_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997359,36950,0
000000326128.png,resize_0.75_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997311,36864,0
000000326128.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997264,37023,0
000000326128.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996317,37505,0
000000326128.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996407,37746,0
000000326128.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995412,37293,0
000000326128.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997422,37637,0
000000326128.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996289,37484,0
000000326128.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996284,37496,0
000000326128.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996353,37497,0
000000326128.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995713,37494,0
000000326128.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.927687,39652,0
000000326128.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.886811,43073,0
000000326128.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.842209,47724,0
000000326128.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.898091,42379,0
000000326128.png,resize_0.25_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.931087,39609,0
000000326128.png,resize_0.25_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.933281,39457,0
000000326128.png,resize_0.25_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.909053,41754,0
000000326128.png,resize_0.25_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.930276,39382,0
000000326128.png,jpeg_q50_then_q30,identity,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.945364,38974,0
000000326128.png,jpeg_q50_then_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.957105,38851,0
000000326128.png,jpeg_q50_then_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.970385,38602,0
000000326128.png,jpeg_q50_then_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.970031,38331,0
000000326128.png,jpeg_q50_then_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.944191,38976,0
000000326128.png,jpeg_q50_then_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.944656,38974,0
000000326128.png,jpeg_q50_then_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.946140,38964,0
000000326128.png,jpeg_q50_then_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001000010,0.968750,0.944013,39002,0
000000341681.png,jpeg_q95,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997308,34262,0
000000341681.png,jpeg_q95,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998084,34271,0
000000341681.png,jpeg_q95,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997888,34975,0
000000341681.png,jpeg_q95,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996297,35664,0
000000341681.png,jpeg_q95,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997312,34257,0
000000341681.png,jpeg_q95,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997310,34260,0
000000341681.png,jpeg_q95,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997340,34231,0
000000341681.png,jpeg_q95,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997466,34229,0
000000341681.png,jpeg_q85,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997386,34614,0
000000341681.png,jpeg_q85,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998106,34229,0
000000341681.png,jpeg_q85,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997994,34987,0
000000341681.png,jpeg_q85,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996801,35542,0
000000341681.png,jpeg_q85,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997392,34610,0
000000341681.png,jpeg_q85,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997384,34609,0
000000341681.png,jpeg_q85,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997397,34564,0
000000341681.png,jpeg_q85,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997521,34531,0
000000341681.png,jpeg_q75,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997628,34967,0
000000341681.png,jpeg_q75,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998163,34751,0
000000341681.png,jpeg_q75,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998063,35445,0
000000341681.png,jpeg_q75,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997283,35861,0
000000341681.png,jpeg_q75,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997633,34958,0
000000341681.png,jpeg_q75,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997624,34953,0
000000341681.png,jpeg_q75,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997637,34930,0
000000341681.png,jpeg_q75,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997709,34962,0
000000341681.png,jpeg_q65,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997510,35160,0
000000341681.png,jpeg_q65,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998062,35129,0
000000341681.png,jpeg_q65,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998243,35128,0
000000341681.png,jpeg_q65,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989375,36209,0
000000341681.png,jpeg_q65,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997527,35173,0
